ACC_X,ACC_Y,ACC_Z,ECG,EDA,Temp,Resp,ACC_X_wrist,ACC_Y_wrist,ACC_Z_wrist,BVP,EDA_wrist,Temp_wrist,Stress_Class,Task,SessionPhase,Activity,Subject_ID
0.847230958436517,0.51136766701475,0.2600507790312121,0.4712603466659112,0.3568527741932826,0.8413738547252435,0.6204758172467449,0.9355984985750554,0.379751223261162,0.3721636092118286,0.6104512082382656,0.041179754712664,0.8490763243288701,1,6,0,2,S7
0.8464051543340646,0.4913828651835275,0.2569982023560397,0.4804234301936092,0.3566607598302391,0.8415088622343507,0.5151637656875147,0.8450951184342846,0.6460206323724871,0.6314154244293932,0.5112091935575727,0.0991667472045389,0.8490087475605976,1,6,0,2,S7
0.8607984846346317,0.4328172476819611,0.2860517511861351,0.64767470656435,0.3576724096650759,0.8412266865256306,0.4678902927981804,0.7498624894536012,0.6433801830573073,0.7447516824206465,0.6126848116860338,0.1339976850840691,0.8507890855235628,1,6,0,2,S7
0.8570747094041749,0.4794227319659089,0.2833121639347084,0.4164184460572224,0.3582240894259461,0.8410333077020948,0.6573720456441863,0.6463059307963981,0.6502582161194481,0.8152854293330587,0.4000584742974795,0.1350216771966397,0.8512921773542725,1,6,0,2,S7
0.8628738322133214,0.5200057320051282,0.2903873056085677,0.4516526561446172,0.3575399290535961,0.8407559962695771,0.5029317415443182,0.594356417783368,0.6383001129750341,0.8293361505549732,0.4928706506979577,0.144268546319625,0.8494304085947525,1,6,0,0,S7
0.8662862575938276,0.4702505091225876,0.2995686314183298,0.51201910758993,0.359376665936741,0.8393598536215299,0.4789236502220612,0.8085619982162762,0.666900624481978,0.6731659794217242,0.3949234205828527,0.1732366469621767,0.8470781154390125,1,6,0,2,S7
0.8688061662809322,0.4788377391552185,0.3177829064417454,0.50751996481998,0.3612447413030332,0.8385615877455337,0.5627541755575325,0.9174266186331848,0.6399876680280762,0.5475316585049239,0.5868532238449249,0.1708837692646566,0.8473331167126399,1,6,0,0,S7
0.8753957209169069,0.4305909513405531,0.3409772440702203,0.4928010693556626,0.3606452399735679,0.8386368886487058,0.5414369437983364,0.7417260103813094,0.6441284484810221,0.7454750509642005,0.5912779022549987,0.1727521046892866,0.8468008872313416,1,6,0,2,S7
0.8773813643654729,0.5496887878222859,0.3770840844168857,0.6439688383085749,0.3609294900679241,0.8387792879500813,0.5117332749501053,0.6885739218849821,0.6061971405835126,0.8087104642982926,0.4971018549358777,0.1662148474934692,0.8473397559921653,1,6,0,0,S7
0.8791273102457022,0.503247439473319,0.3931259351543576,0.4103716889470092,0.3618665999331992,0.83875859093173,0.6356293819514698,0.6903389218268718,0.6120451753263465,0.8036218631984384,0.5408651922511791,0.1649915816654021,0.8467508482138778,1,6,0,0,S7
0.878887312962703,0.5307390700335173,0.402297505924465,0.5951680656519737,0.361496180798707,0.8394178434240993,0.5833799529977455,0.6602713337145707,0.6154254002446495,0.8204932857694334,0.5335710126408812,0.1599305156850956,0.8442842182064059,1,6,0,0,S7
0.8794436370658477,0.5283271113629682,0.3996254967277443,0.3485920273182057,0.3620068824782484,0.8395427885579251,0.609274964083541,0.6503103918295039,0.6153037728749626,0.8254947217366855,0.5499359024081655,0.1649877224906098,0.844224404313059,1,6,0,0,S7
0.8240658762290558,0.399411434887388,0.2228120093560239,0.475902760487952,0.3333084407404675,0.8329950912776661,0.4866771682142091,0.9149855802410268,0.3552303172202912,0.2740561660851751,0.4969228560851512,0.1364765865517777,0.8051041674103563,1,4,2,1,S7
0.847636342741491,0.3597897516787075,0.2523084773437226,0.4549591338623198,0.3323346982913024,0.8323365064310501,0.4531728617694107,0.928681027105616,0.3326083131637585,0.4025064576682423,0.5028093197763177,0.1430087471542113,0.803053528990576,1,4,2,1,S7
0.8439303037633579,0.4325366709987889,0.2796298293344086,0.4162218781112758,0.333170095903364,0.8329386275225326,0.7150284949758656,0.8837954894327994,0.3219838187647749,0.2706546945856699,0.559871653253946,0.1253189405174132,0.804663743630453,1,4,2,1,S7
0.8280635584716242,0.552027417272114,0.2104677923328879,0.4918000108583276,0.3341941719476379,0.8333061188207238,0.4989818415230144,0.9224976270308628,0.3350314254647671,0.3633884008265165,0.4880294997527055,0.1382365576922508,0.8044889303382229,1,4,2,2,S7
0.8799882686747809,0.3293560663179825,0.381624696320326,0.4512979916015424,0.3367756145124118,0.8342121141079081,0.6105965727839682,0.8868184115247156,0.3066235188489952,0.2876385559587331,0.5757566827636883,0.107087282419528,0.8047295179564887,1,4,2,2,S7
0.8748438508999454,0.3615305622869057,0.3380900472605577,0.5185919019099962,0.3354708868264062,0.8362004585391034,0.4968408055206528,0.8853462582806773,0.3113109916100408,0.2726444968075116,0.4529751338979493,0.1026584371234644,0.804444937052067,1,4,2,2,S7
0.8716500663132589,0.3470490305788433,0.32657321531866,0.4739531971210425,0.3364691493571302,0.8367445898280164,0.6345548651384156,0.8984527431004516,0.3204014951575019,0.2945751781223962,0.5363624586039685,0.1124273336077949,0.8054142010322828,1,4,2,1,S7
0.8755166383584758,0.4324773234979639,0.3367226434921035,0.5058752348283916,0.3372848702495882,0.8369221359094031,0.5669245914769717,0.8884483627501484,0.3131637061379061,0.2875963085049922,0.5243322957262165,0.1125140217735578,0.8053273034227174,1,4,2,2,S7
0.8672589833995658,0.3794812407741971,0.3086906705191926,0.5503500827147682,0.336899491258267,0.8368640984178514,0.5495193998764555,0.8904923964044142,0.3129385570243354,0.2899149787349331,0.5392759837851895,0.1093573645343393,0.803454743089299,1,4,2,2,S7
0.8681178557705337,0.4109659222776196,0.3071160686691805,0.5116253020034688,0.3367516331963621,0.8372832845729385,0.566035774281274,0.8951089235914375,0.314088806410301,0.29497119515808,0.5243307209628486,0.1115404116701204,0.8046110310488539,1,4,2,2,S7
0.8724874819292816,0.4328558198218319,0.3291380610857773,0.5971808995020055,0.3374268588024427,0.8380389164986901,0.5120558522004333,0.8967635861594457,0.3125170433031993,0.3006762532584915,0.5685840474795193,0.1202464905869397,0.8031328695097935,1,4,2,2,S7
0.8758753575344211,0.4025049844473249,0.3397438288962325,0.4592433530645192,0.337841170623634,0.8381476950674905,0.5626841039983642,0.8953126384722956,0.3156703113143815,0.2979345397030758,0.4366068548399662,0.116421148097384,0.8032796530246831,1,4,2,2,S7
0.8699521759774024,0.4472934063245073,0.314366191599929,0.5708201406614806,0.3416580091624832,0.8408353984252334,0.4894682084156505,0.8957414077979481,0.313731284913601,0.3014165521199232,0.4734320711676614,0.1247690978912453,0.8042608945819684,1,4,2,2,S7
0.8705567744987291,0.3541085165653883,0.317082517569817,0.5199876050090484,0.3424782927029014,0.8420049707180111,0.4892137987172285,0.9022385430656344,0.3268748467360401,0.293246258912857,0.510901873980551,0.1209010226845505,0.8046913861219175,1,7,2,1,S7
0.8757216248100061,0.3827633310889141,0.33674050493773,0.4359930175091816,0.3424492123919633,0.842134493994145,0.6153043191794798,0.9006943796455864,0.3191144227573113,0.2901285609127778,0.5287738658030512,0.1129726283851601,0.8069785760693126,1,7,2,2,S7
0.8706210208799132,0.3820532564982436,0.3252656684448061,0.5897919705884125,0.3427487423802471,0.8427062372038537,0.6177127019045634,0.902427447246354,0.3238530520279975,0.2989058226163278,0.5645567722541424,0.118187350071025,0.8066738016738674,1,7,2,2,S7
0.8763195276408445,0.3973364085877132,0.3410509576225055,0.4112895132483224,0.342995661648364,0.8428838786632055,0.7369799986740472,0.8923784047515634,0.319499458680659,0.2817822238018978,0.5212609138090621,0.1115235467323076,0.8072925707085076,1,7,2,2,S7
0.87497255604594,0.4518907079249592,0.3383522584986959,0.5794062023039388,0.3477090589602101,0.8434986850239998,0.4773360536243378,0.8966923856410854,0.3184572655875672,0.2954021989919598,0.5593637088830041,0.1462292196915277,0.8065923611619453,1,7,2,0,S7
0.8728914940147485,0.4327069926114133,0.3250968880604666,0.466663248039708,0.3464374115364623,0.8440436747145956,0.5881120896378838,0.8970242977695839,0.3180988165144598,0.294031796878009,0.5203418834536886,0.127737877259067,0.8079920571009226,1,7,2,2,S7
0.8636629036695818,0.4191274068531829,0.2965341418376366,0.5220721013478392,0.3461750391458366,0.844240916345704,0.6286761344671005,0.903286010500329,0.3248016803208344,0.2972587655749074,0.520812144805342,0.1217161341776141,0.8087770126682124,1,7,2,2,S7
0.8665661488035701,0.4365036998690988,0.304891290195546,0.4795505077487396,0.3457261690310654,0.8444814595728096,0.6315531046517171,0.8992925222035972,0.3215381730388744,0.2916818842498085,0.5187811104563234,0.1194646122652887,0.8090531698319899,1,7,2,2,S7
0.8615231680058121,0.3942261656350029,0.2894220434474711,0.4898584429546483,0.345765131298582,0.8443455459730372,0.6458548957284336,0.9034829810488858,0.3265605071315419,0.2956622747428611,0.5396551196310687,0.1170445942474158,0.8080166322066403,1,7,2,1,S7
0.8779063919528763,0.3682539981672015,0.4363035183835875,0.4053168243591208,0.3264508572242331,0.8449947837791077,0.6004675993810236,0.7966385914584959,0.5314212949316144,0.7481480729705036,0.5386887471697598,0.1744217605326042,0.8763719936747173,0,4,2,0,S7
0.8773215493029795,0.3743696091030257,0.4444948009304663,0.5580202584076482,0.3265104336187642,0.8449982173858386,0.5061578003155748,0.7888746671627364,0.5316906028639773,0.7547733534039356,0.5279542678592273,0.1743858473304982,0.874156042571106,0,4,2,0,S7
0.8771186119138925,0.366309917990547,0.4389735761037138,0.5315857957177681,0.3269194233960241,0.844892538600893,0.5847754504319878,0.7872136170570179,0.5306889045029827,0.7553347344527104,0.6892286070597409,0.1757983589037993,0.8750917339208644,0,4,2,0,S7
0.8779100265559343,0.3605339795634534,0.4395714539661015,0.4502101382263934,0.3262097963964286,0.8449232979945256,0.6275553027199615,0.8051666647709284,0.5303244589304518,0.7421604048376469,0.3954263233944461,0.1737219463862553,0.8738146901520251,0,4,2,0,S7
0.8773986996108685,0.3653604680757137,0.4439840788667695,0.4899079449264977,0.3255458571078662,0.8437542025915717,0.5226653858034751,0.811296280540653,0.5306472995718943,0.7342081796848546,0.5574548248440735,0.1681242578010765,0.8719318022605078,0,4,2,0,S7
0.8772379571730377,0.3636243599166505,0.4431959705443734,0.4469664933132268,0.3260673430536398,0.8429220298491064,0.5578647868264828,0.8049035486367673,0.5307442888865794,0.7422494916776815,0.563775299648522,0.1651908584724144,0.8699635787284252,0,4,2,0,S7
0.8776324385632008,0.366320131137241,0.4403481993170716,0.6107011503522974,0.3260106642614035,0.8427158703782939,0.5108990118368616,0.8043415926200341,0.5303855979518037,0.7424465002504845,0.478308439397093,0.1655514980235467,0.8702472176402349,0,4,2,0,S7
0.8778220793555218,0.3579888684211445,0.4325495028643668,0.4509295413603639,0.3262555292693856,0.8425132398921771,0.6194321443137576,0.8046224164335612,0.5307816980640104,0.742446314425598,0.582740947045303,0.1629741322708602,0.8693715875699739,0,4,2,0,S7
0.87914881761408,0.3652939918727234,0.4210293765971937,0.5073020035037783,0.3258097297771418,0.8417735360865389,0.5930077762985423,0.7937203841531619,0.5311065818430796,0.7508425039342184,0.5019065922576729,0.1610435035160875,0.8682646424269596,0,4,2,0,S7
0.8794824600301925,0.3601789374695874,0.4235054742096412,0.4014925521727363,0.3260545773858799,0.8418232756951575,0.6251212002486808,0.8151488530177541,0.5308044922469667,0.7333425515458882,0.6672146062581692,0.1599885527785084,0.8665347278147936,0,4,2,0,S7
0.877818199616172,0.3630892036110923,0.4415555945712527,0.5046758513044802,0.3254350662107972,0.8416821163073237,0.5199543901857078,0.8097461727204697,0.5308234342771726,0.7356681303541279,0.5391299318346328,0.1578268130740622,0.8629882622176339,0,4,2,0,S7
0.8778119793932352,0.3602265330601857,0.4379413045288148,0.5747434861334528,0.3251337874758536,0.8418332903814566,0.5326415930099873,0.8075346244521221,0.5310721484045824,0.7383784883332843,0.5199617852720697,0.1584150990941647,0.863086789300622,0,4,2,0,S7
0.8787094026774538,0.3557185965861351,0.4334495798346045,0.4779481830640235,0.3249070128020708,0.841810304291951,0.6066978450086404,0.8072516477371239,0.5306974232194087,0.7394300987150537,0.4888256687410769,0.1571676076547264,0.8611324699698362,0,4,2,0,S7
0.8774890878831456,0.3598150119568354,0.4400852567961762,0.4670991253496874,0.324684386649963,0.8417618999748393,0.5585563383103513,0.804173556040945,0.5314278020893201,0.7425134328222326,0.5457088672205669,0.1561251356849946,0.861150550094318,0,4,2,0,S7
0.8783631523057762,0.3629996350139784,0.4437104209784908,0.5986262536209648,0.3247385533274932,0.841671863176113,0.5091736272446944,0.8035598545532303,0.5304167445688541,0.7446682212046865,0.5188286515677104,0.1570566654432435,0.859944760199854,0,4,2,0,S7
0.8783713365101565,0.3597751141491875,0.4270988620766266,0.5060391215423335,0.3247126510756314,0.8416865990716673,0.5919616011683081,0.7420986944988618,0.5392137300698223,0.7894002783720666,0.6378435763844945,0.1577613955118216,0.8604531755287768,0,4,2,0,S7
0.8784430039100357,0.3701919359816007,0.4314217564549234,0.5267115589785745,0.3252165308523902,0.8427058556919947,0.5250691089583601,0.7481054725605109,0.536593204140417,0.7849114418792049,0.514489228120826,0.1540784228753356,0.8581556436590516,0,4,2,0,S7
0.8797064929315346,0.3618713613352798,0.4311286977534542,0.546313074132551,0.325104707484609,0.84255162952299,0.5155042647174944,0.7481829136487617,0.5406618561383277,0.7844441204520722,0.4884769013088509,0.1532740911608049,0.8585063877410897,0,4,2,0,S7
0.8529908801467434,0.445135650138952,0.2615074011159262,0.6080191787272248,0.3259976631360883,0.8426139590229555,0.5610141814045861,0.8707640634981053,0.6405658914135408,0.5358803550869214,0.7408833561199634,0.1454809214598856,0.8545307027507509,0,4,2,2,S7
0.875692491718209,0.3471868482820713,0.3863583725470782,0.3504326464971209,0.3273311705527754,0.8429501663487081,0.6280233603702696,0.719522572476009,0.6207483704723535,0.7710428398989017,0.4122823911481327,0.1415302320167239,0.8554187523483066,0,4,2,2,S7
0.8767568054755814,0.3653033432225703,0.4621696011069924,0.5182427405688175,0.3279047593652501,0.8430991944186341,0.5430666962627382,0.7188160012437468,0.5353759167168463,0.8147462497024518,0.2691840553397646,0.1525807917738167,0.8547432188534768,0,4,2,0,S7
0.8791535699960769,0.3694445480962165,0.4343624450257075,0.5717473063896565,0.3278333708584796,0.8425445238646159,0.4966150279089701,0.7234710242753517,0.5391822054871387,0.8022477468017328,0.4944127700147436,0.1540885489425906,0.8549948507533562,0,4,2,0,S7
0.8794345996818008,0.3597012290504429,0.4147525883413441,0.5097959790099288,0.3277919089873534,0.842672425715349,0.5972411112284272,0.6897754983090212,0.5331157426211781,0.8242937524463321,0.5465763584950052,0.1539119933915655,0.8551483089414252,0,4,2,0,S7
0.8803420290423085,0.3513088753210865,0.4212172288793723,0.4499404701521436,0.3280645042804245,0.8427311785416366,0.5841525391036317,0.6815303539350922,0.5345712416057652,0.826161736814342,0.5257191596883878,0.1565490160876132,0.8548028228540591,0,4,2,0,S7
0.8797390473064627,0.3496097722573587,0.4186587343443194,0.5165095901795399,0.3282879590358263,0.8426776715034103,0.5392234478574749,0.691363430377622,0.5276226925598533,0.8234931708359161,0.5019468590727088,0.1554857196033877,0.8562211910645354,0,4,2,2,S7
0.8818555519551139,0.3421021762481631,0.4290519492139906,0.5734569336953722,0.3291552451551561,0.8426218277050478,0.5017764879410563,0.684817496713853,0.5374719708772172,0.8244213197485917,0.4710035388619376,0.1559561540922368,0.8538332694818922,0,4,2,0,S7
0.8690963448409904,0.4539093644725919,0.3303327394400366,0.4457252562070993,0.3323287844863335,0.8427048065343824,0.6713574699669115,0.7155127524078544,0.519709727730026,0.8102451695955104,0.5039642436531135,0.1526389551180609,0.8537247684404188,0,4,2,2,S7
0.7305938994762643,0.5232799552574013,0.1015295015454541,0.534498566056804,0.334162284218789,0.8445186569790631,0.6790394523040828,0.8804701593662831,0.7057406954839335,0.4009067147293237,0.2211497037274195,0.1437815173689378,0.8532772525160851,0,4,2,1,S7
0.7180034064025556,0.5581935502470006,0.0866049058454047,0.4297808512137919,0.3320411417024265,0.8462659812933289,0.6527111955344148,0.8870011449694446,0.6939363204963482,0.4963276649357784,0.3781999527594409,0.1431872957941575,0.8585962202154886,0,4,2,1,S7
0.8651520660449046,0.5423655512275432,0.2434460587182126,0.4586770924494429,0.3319552638699021,0.8462059885534995,0.7260231571739306,0.8583637934417048,0.693510617561433,0.5700603800195645,0.4292190243705135,0.1418159948844409,0.857318405686292,0,4,2,0,S7
0.8792281415456759,0.6584783137393055,0.303109588397724,0.5062938125032631,0.3361235668774417,0.8446600548118088,0.3618019556260782,0.3965599498790437,0.039474806694055,0.5289466419799049,0.5517957370190029,0.1378778302050749,0.8592751558536775,0,4,2,0,S7
0.8441349382577439,0.5982221716131353,0.2769412697437963,0.4967001920090058,0.3359584356726161,0.844236004380519,0.438528192968427,0.4148283923033368,0.0457950515589444,0.5273201254980333,0.6129333262644058,0.1429753901021704,0.8595771593064905,0,4,2,0,S7
0.856451774995025,0.4971020040640074,0.5160287225202638,0.3405305449134674,0.8814651427575464,0.8509204259732509,0.6145156684930861,0.576424917057875,0.578398161842181,0.8695665181424233,0.5387153602044258,0.9612529226223075,0.7783211349392056,2,4,1,0,S7
0.8652607777783862,0.5041224537762106,0.4930654824797599,0.4347958521616687,0.8803585540074137,0.8512526274244842,0.5296123578534058,0.564646576274759,0.5768128291359493,0.878185388096894,0.5472592308391524,0.9645379473789666,0.7783576710563167,2,4,1,0,S7
0.86111954047522,0.4736758794881021,0.5069362240103764,0.7573527591888369,0.878924751429684,0.8517010946147502,0.5051751120954272,0.5604179663246764,0.5778848997695127,0.8783147186256041,0.5362948781048081,0.9689694540037002,0.7782944077721747,2,4,1,0,S7
0.8605605484460467,0.4770994626232166,0.5048900397385349,0.3289940942628635,0.8793864584629664,0.8520654384401048,0.6286077098421519,0.5628918594480679,0.5780152076545109,0.8789813395136132,0.50471055372061,0.9671016149269112,0.778727624656317,2,4,1,0,S7
0.8574677863046549,0.481812716501701,0.5137651131558599,0.3607306924689767,0.8819555687424004,0.8535684520976572,0.6254714372518154,0.5364372138632063,0.577508520288049,0.8897502251270086,0.5105190693710294,0.9772247597293512,0.7790092245999379,2,4,1,0,S7
0.8605338353046821,0.4983988773966689,0.5065073193969195,0.2058450832060839,0.8849077840489074,0.8536397471263096,0.5313306190438097,0.5320873274157114,0.5773565354842278,0.8905003145507997,0.5470165839470376,0.9748576309737024,0.7789883416628957,2,4,1,0,S7
0.8568382336192173,0.4734169301288324,0.5157388814117284,0.605472954103025,0.8877985337992959,0.8535585804783051,0.6182151710035962,0.532515520873297,0.5780432673721257,0.8908097685564735,0.5303500338096343,0.974942107855588,0.7790161929444708,2,4,1,0,S7
0.8589522033460046,0.4851621562949783,0.513142362062218,0.5300167051760943,0.8865669494875124,0.8535158511500961,0.4769441875789879,0.5157497918613423,0.5788448141871096,0.8962355478126038,0.5401764722078027,0.9802930715900544,0.7790798432107573,2,4,1,0,S7
0.8576470797439688,0.4686939602407338,0.5126149938706808,0.8108701719864584,0.8897489362614734,0.853349035089744,0.5366164801714813,0.5181245806797445,0.5788683099183862,0.8974936921637848,0.5189717058759596,0.9756684924940242,0.7785146844429156,2,4,1,0,S7
0.8609606464382457,0.4549297826665793,0.5039054644093217,0.4365037685566519,0.8820963030983191,0.8531647648618421,0.5408867682977495,0.5052226388975414,0.580642899829972,0.8996816901061075,0.5462218564010185,0.9829476598241706,0.779009479648761,2,4,1,0,S7
0.8561926702496273,0.4483613187007075,0.5210452382896726,0.6841290250615746,0.8798611174433424,0.8530052452157935,0.5073603648311364,0.5107045448135741,0.5804693077284213,0.897946121969986,0.4992789350677128,0.9773048535021684,0.7796954461133135,2,4,1,0,S7
0.8634849653277962,0.4408187964521159,0.5005800245622245,0.7524442288294468,0.8841158770935829,0.8526351787125539,0.4616175816317419,0.5157111087647805,0.5814982405969865,0.8967692567901975,0.5081420460035705,0.9762053415906942,0.7796888284452038,2,4,1,0,S7
0.8631829806001952,0.4374216996470679,0.497115430207913,0.4091571045982678,0.8843787915536361,0.8525305967742028,0.5895199415310274,0.5126242302784119,0.5799108320588859,0.8975560439883044,0.5108297373018007,0.9782990713999696,0.7805509390181816,2,4,1,0,S7
0.8620439926840496,0.4474475019615959,0.5051939233579145,0.4491422344088343,0.8873429744059604,0.8526224457542594,0.5093800517455624,0.5014627462690304,0.5796973348669419,0.9030690543627156,0.5002990126601371,0.97729135055011,0.7789878367702077,2,4,1,0,S7
0.862650835951983,0.4479506163950623,0.5008996410724984,0.5934696725569415,0.8845588824495445,0.8527287921849582,0.4366053047595702,0.4949710562296189,0.5794832026404093,0.9041715875379396,0.5280966237945064,0.981182057012442,0.7796689499247413,2,4,1,0,S7
0.859256320705701,0.4371310688806997,0.5100291100657298,0.5497676075798715,0.8876685255715593,0.8529417234912684,0.5738137985908262,0.5007378856782081,0.5817146329033465,0.9036253715934922,0.548441924054596,0.982408249711173,0.7806486385906982,2,4,1,0,S7
0.8593692679697253,0.4425800466421839,0.5112940354908262,0.4367124143618627,0.8890440556528789,0.8531174573913247,0.6282259592699972,0.4925586978350241,0.5820657328888372,0.9044051545429812,0.5415121405238408,0.9818102575359616,0.7792083103016676,2,4,1,0,S7
0.8604158816770805,0.4454324336557204,0.5075416206359307,0.4344183964434526,0.8916209683365788,0.8531770686192953,0.6263391433011453,0.5083386328093105,0.5777735759419956,0.9027665580867492,0.5285919743586024,0.9827406863110651,0.7790019989979236,2,4,1,0,S7
0.8585877457673196,0.450281845320999,0.5127695756953761,0.6182781854993091,0.8982667708969724,0.8527641774098815,0.5626786215665319,0.5059580396872867,0.5806964955054448,0.901304388846496,0.5110867767621446,0.9837960289673164,0.7806512154009795,2,4,1,0,S7
0.8598492096025783,0.4451035374144228,0.5096373309736515,0.6238933832730513,0.8962595041165031,0.8522600094882,0.5648883906985243,0.4941149610838287,0.5790672884396664,0.9053734882719594,0.5046309660713099,0.9846458448724552,0.7792801143028076,2,4,1,0,S7
0.8598570634010376,0.4397539095097381,0.5108666565982941,0.5904703988022166,0.9048604091292272,0.8524235826977503,0.5270751521364503,0.4781739888754501,0.5775983436035115,0.9100285884273271,0.5628478726102338,0.9781501116963118,0.7791117245005608,2,4,1,0,S7
0.8623757615959841,0.4257827455531503,0.5029320666856159,0.5497262270868141,0.9096471879736738,0.8525013157390239,0.5055271023514348,0.4904683806845422,0.5795080270700472,0.9062510006937528,0.5257016302180821,0.970593989034616,0.7790572443770315,2,4,1,0,S7
0.8643856700154124,0.4269535264183899,0.4991429725300277,0.5780094069135544,0.9100338422651916,0.8525535351747259,0.5287897524902935,0.4905486913491769,0.5800961433548463,0.905598009514388,0.5058963229237848,0.9712772909545128,0.7789450008317063,2,4,1,0,S7
